Province,Year,scenario,statistic,TA（°C）
上海,2024,ssp119,median,0.6946666666666665
上海,2025,ssp119,median,0.6246666666666663
上海,2026,ssp119,median,0.6046666666666667
上海,2027,ssp119,median,0.6646666666666654
上海,2028,ssp119,median,0.7046666666666646
上海,2029,ssp119,median,0.7146666666666661
上海,2030,ssp119,median,0.7646666666666668
上海,2031,ssp119,median,0.7146666666666661
上海,2032,ssp119,median,0.8746666666666663
上海,2033,ssp119,median,0.924666666666667
上海,2034,ssp119,median,0.8546666666666667
上海,2035,ssp119,median,0.8546666666666667
上海,2036,ssp119,median,0.964666666666666
上海,2037,ssp119,median,0.9846666666666656
上海,2038,ssp119,median,1.0146666666666668
上海,2039,ssp119,median,0.964666666666666
上海,2040,ssp119,median,0.8646666666666647
上海,2041,ssp119,median,0.964666666666666
上海,2042,ssp119,median,0.964666666666666
上海,2043,ssp119,median,1.0446666666666644
上海,2044,ssp119,median,1.0246666666666648
上海,2045,ssp119,median,1.0346666666666664
上海,2046,ssp119,median,0.9846666666666656
上海,2047,ssp119,median,0.974666666666664
上海,2048,ssp119,median,1.0846666666666671
上海,2049,ssp119,median,1.0446666666666644
上海,2050,ssp119,median,1.0846666666666671
上海,2024,ssp119,p10,0.6443333333333321
上海,2025,ssp119,p10,0.5243333333333347
上海,2026,ssp119,p10,0.5343333333333327
上海,2027,ssp119,p10,0.7543333333333351
上海,2028,ssp119,p10,0.5843333333333334
上海,2029,ssp119,p10,0.5943333333333349
上海,2030,ssp119,p10,0.4743333333333339
上海,2031,ssp119,p10,0.6943333333333328
上海,2032,ssp119,p10,0.9343333333333348
上海,2033,ssp119,p10,0.7043333333333344
上海,2034,ssp119,p10,0.8743333333333325
上海,2035,ssp119,p10,0.8243333333333318
上海,2036,ssp119,p10,0.7643333333333331
上海,2037,ssp119,p10,0.8943333333333321
上海,2038,ssp119,p10,0.8443333333333349
上海,2039,ssp119,p10,0.8643333333333345
上海,2040,ssp119,p10,0.8643333333333345
上海,2041,ssp119,p10,0.8043333333333322
上海,2042,ssp119,p10,0.8143333333333338
上海,2043,ssp119,p10,1.0343333333333329
上海,2044,ssp119,p10,1.014333333333333
上海,2045,ssp119,p10,1.0843333333333334
上海,2046,ssp119,p10,0.9443333333333328
上海,2047,ssp119,p10,0.974333333333334
上海,2048,ssp119,p10,1.0243333333333349
上海,2049,ssp119,p10,1.014333333333333
上海,2050,ssp119,p10,0.8243333333333318
上海,2024,ssp119,p90,0.8156666666666652
上海,2025,ssp119,p90,0.7756666666666661
上海,2026,ssp119,p90,1.0056666666666665
上海,2027,ssp119,p90,0.9056666666666652
上海,2028,ssp119,p90,1.0556666666666672
上海,2029,ssp119,p90,0.8856666666666655
上海,2030,ssp119,p90,0.8856666666666655
上海,2031,ssp119,p90,1.1356666666666655
上海,2032,ssp119,p90,1.0056666666666665
上海,2033,ssp119,p90,1.1756666666666646
上海,2034,ssp119,p90,1.0456666666666656
上海,2035,ssp119,p90,1.1756666666666646
上海,2036,ssp119,p90,1.0856666666666648
上海,2037,ssp119,p90,1.155666666666665
上海,2038,ssp119,p90,1.2556666666666665
上海,2039,ssp119,p90,1.235666666666667
上海,2040,ssp119,p90,1.1656666666666666
上海,2041,ssp119,p90,1.395666666666667
上海,2042,ssp119,p90,1.3156666666666652
上海,2043,ssp119,p90,1.405666666666665
上海,2044,ssp119,p90,1.2656666666666645
上海,2045,ssp119,p90,1.3456666666666663
上海,2046,ssp119,p90,1.525666666666666
上海,2047,ssp119,p90,1.405666666666665
上海,2048,ssp119,p90,1.2956666666666656
上海,2049,ssp119,p90,1.2656666666666645
上海,2050,ssp119,p90,1.3856666666666655
上海,2024,ssp126,median,1.0046666666666688
上海,2025,ssp126,median,0.7446666666666673
上海,2026,ssp126,median,0.804666666666666
上海,2027,ssp126,median,0.804666666666666
上海,2028,ssp126,median,0.9046666666666674
上海,2029,ssp126,median,0.914666666666669
上海,2030,ssp126,median,0.9746666666666676
上海,2031,ssp126,median,0.8546666666666667
上海,2032,ssp126,median,1.2346666666666692
上海,2033,ssp126,median,1.1846666666666683
上海,2034,ssp126,median,1.0046666666666688
上海,2035,ssp126,median,1.1246666666666665
上海,2036,ssp126,median,1.4346666666666683
上海,2037,ssp126,median,1.2846666666666664
上海,2038,ssp126,median,1.324666666666669
上海,2039,ssp126,median,1.2346666666666692
上海,2040,ssp126,median,1.2246666666666677
上海,2041,ssp126,median,1.204666666666668
上海,2042,ssp126,median,1.464666666666666
上海,2043,ssp126,median,1.4746666666666677
上海,2044,ssp126,median,1.3846666666666678
上海,2045,ssp126,median,1.294666666666668
上海,2046,ssp126,median,1.4046666666666674
上海,2047,ssp126,median,1.3746666666666665
上海,2048,ssp126,median,1.5346666666666664
上海,2049,ssp126,median,1.5846666666666671
上海,2050,ssp126,median,1.3146666666666675
上海,2024,ssp126,p10,0.8946666666666658
上海,2025,ssp126,p10,0.6646666666666654
上海,2026,ssp126,p10,0.7546666666666653
上海,2027,ssp126,p10,0.6046666666666667
上海,2028,ssp126,p10,0.7746666666666648
上海,2029,ssp126,p10,0.8246666666666655
上海,2030,ssp126,p10,0.5246666666666648
上海,2031,ssp126,p10,0.6246666666666663
上海,2032,ssp126,p10,1.0146666666666668
上海,2033,ssp126,p10,0.7446666666666673
上海,2034,ssp126,p10,1.0746666666666655
上海,2035,ssp126,p10,1.064666666666664
上海,2036,ssp126,p10,1.1246666666666665
上海,2037,ssp126,p10,1.174666666666667
上海,2038,ssp126,p10,1.0446666666666644
上海,2039,ssp126,p10,1.0846666666666671
上海,2040,ssp126,p10,1.0246666666666648
上海,2041,ssp126,p10,0.6246666666666663
上海,2042,ssp126,p10,0.9546666666666646
上海,2043,ssp126,p10,1.3246666666666655
上海,2044,ssp126,p10,1.1246666666666665
上海,2045,ssp126,p10,1.5346666666666664
上海,2046,ssp126,p10,1.0846666666666671
上海,2047,ssp126,p10,1.1146666666666647
上海,2048,ssp126,p10,1.214666666666666
上海,2049,ssp126,p10,1.5146666666666668
上海,2050,ssp126,p10,1.0446666666666644
上海,2024,ssp126,p90,0.8823333333333316
上海,2025,ssp126,p90,0.7523333333333291
上海,2026,ssp126,p90,1.1723333333333308
上海,2027,ssp126,p90,1.0723333333333294
上海,2028,ssp126,p90,0.96233333333333
上海,2029,ssp126,p90,1.1623333333333292
上海,2030,ssp126,p90,1.4123333333333292
上海,2031,ssp126,p90,1.1423333333333296
上海,2032,ssp126,p90,1.5523333333333298
上海,2033,ssp126,p90,1.37233333333333
上海,2034,ssp126,p90,1.5423333333333318
上海,2035,ssp126,p90,1.612333333333332
上海,2036,ssp126,p90,1.46233333333333
上海,2037,ssp126,p90,1.502333333333329
上海,2038,ssp126,p90,1.6823333333333323
上海,2039,ssp126,p90,1.5723333333333294
上海,2040,ssp126,p90,1.5723333333333294
上海,2041,ssp126,p90,1.62233333333333
上海,2042,ssp126,p90,1.862333333333332
上海,2043,ssp126,p90,1.882333333333332
上海,2044,ssp126,p90,1.612333333333332
上海,2045,ssp126,p90,2.12233333333333
上海,2046,ssp126,p90,2.0723333333333294
上海,2047,ssp126,p90,1.9823333333333293
上海,2048,ssp126,p90,1.7923333333333318
上海,2049,ssp126,p90,1.7823333333333302
上海,2050,ssp126,p90,1.9123333333333288
上海,2024,ssp245,median,0.6416666666666657
上海,2025,ssp245,median,0.5016666666666687
上海,2026,ssp245,median,0.7616666666666667
上海,2027,ssp245,median,0.7616666666666667
上海,2028,ssp245,median,0.8916666666666657
上海,2029,ssp245,median,0.821666666666669
上海,2030,ssp245,median,0.7216666666666676
上海,2031,ssp245,median,0.8616666666666681
上海,2032,ssp245,median,0.9916666666666673
上海,2033,ssp245,median,1.0916666666666686
上海,2034,ssp245,median,1.1016666666666666
上海,2035,ssp245,median,1.0116666666666667
上海,2036,ssp245,median,0.9916666666666673
上海,2037,ssp245,median,1.2516666666666687
上海,2038,ssp245,median,1.361666666666668
上海,2039,ssp245,median,1.291666666666668
上海,2040,ssp245,median,1.0916666666666686
上海,2041,ssp245,median,1.2816666666666665
上海,2042,ssp245,median,1.081666666666667
上海,2043,ssp245,median,1.211666666666666
上海,2044,ssp245,median,1.2716666666666685
上海,2045,ssp245,median,1.4816666666666691
上海,2046,ssp245,median,1.3516666666666666
上海,2047,ssp245,median,1.4216666666666669
上海,2048,ssp245,median,1.621666666666666
上海,2049,ssp245,median,1.201666666666668
上海,2050,ssp245,median,1.711666666666666
上海,2024,ssp245,p10,0.645666666666667
上海,2025,ssp245,p10,0.8156666666666652
上海,2026,ssp245,p10,0.6756666666666646
上海,2027,ssp245,p10,0.8656666666666659
上海,2028,ssp245,p10,0.7756666666666661
上海,2029,ssp245,p10,0.5556666666666636
上海,2030,ssp245,p10,0.8456666666666663
上海,2031,ssp245,p10,0.9156666666666666
上海,2032,ssp245,p10,1.145666666666667
上海,2033,ssp245,p10,0.9656666666666638
上海,2034,ssp245,p10,0.8656666666666659
上海,2035,ssp245,p10,1.0556666666666636
上海,2036,ssp245,p10,0.9656666666666638
上海,2037,ssp245,p10,1.155666666666665
上海,2038,ssp245,p10,1.0956666666666663
上海,2039,ssp245,p10,0.9556666666666658
上海,2040,ssp245,p10,1.025666666666666
上海,2041,ssp245,p10,1.0956666666666663
上海,2042,ssp245,p10,0.9556666666666658
上海,2043,ssp245,p10,1.0656666666666652
上海,2044,ssp245,p10,1.395666666666667
上海,2045,ssp245,p10,1.4756666666666651
上海,2046,ssp245,p10,1.405666666666665
上海,2047,ssp245,p10,1.5656666666666652
上海,2048,ssp245,p10,1.5956666666666663
上海,2049,ssp245,p10,1.125666666666664
上海,2050,ssp245,p10,1.0756666666666668
上海,2024,ssp245,p90,0.8503333333333316
上海,2025,ssp245,p90,0.8703333333333347
上海,2026,ssp245,p90,0.9903333333333322
上海,2027,ssp245,p90,1.030333333333331
上海,2028,ssp245,p90,1.3503333333333316
上海,2029,ssp245,p90,0.7903333333333329
上海,2030,ssp245,p90,0.7403333333333322
上海,2031,ssp245,p90,1.5003333333333335
上海,2032,ssp245,p90,0.950333333333333
上海,2033,ssp245,p90,1.080333333333332
上海,2034,ssp245,p90,1.1903333333333317
上海,2035,ssp245,p90,1.4303333333333337
上海,2036,ssp245,p90,1.3703333333333347
上海,2037,ssp245,p90,1.170333333333332
上海,2038,ssp245,p90,1.330333333333332
上海,2039,ssp245,p90,1.7203333333333326
上海,2040,ssp245,p90,1.330333333333332
上海,2041,ssp245,p90,2.0503333333333345
上海,2042,ssp245,p90,1.8703333333333347
上海,2043,ssp245,p90,1.7503333333333335
上海,2044,ssp245,p90,1.8803333333333327
上海,2045,ssp245,p90,1.6303333333333327
上海,2046,ssp245,p90,1.9303333333333332
上海,2047,ssp245,p90,1.9603333333333344
上海,2048,ssp245,p90,2.0203333333333333
上海,2049,ssp245,p90,1.8703333333333347
上海,2050,ssp245,p90,2.0903333333333336
上海,2024,ssp370,median,0.3726666666666673
上海,2025,ssp370,median,0.5526666666666671
上海,2026,ssp370,median,0.4626666666666672
上海,2027,ssp370,median,0.4526666666666656
上海,2028,ssp370,median,0.522666666666666
上海,2029,ssp370,median,0.5026666666666664
上海,2030,ssp370,median,0.5526666666666671
上海,2031,ssp370,median,0.5626666666666651
上海,2032,ssp370,median,0.7226666666666652
上海,2033,ssp370,median,0.8126666666666651
上海,2034,ssp370,median,0.7226666666666652
上海,2035,ssp370,median,0.7826666666666675
上海,2036,ssp370,median,1.0426666666666655
上海,2037,ssp370,median,0.902666666666665
上海,2038,ssp370,median,0.9526666666666656
上海,2039,ssp370,median,0.7826666666666675
上海,2040,ssp370,median,0.9226666666666644
上海,2041,ssp370,median,1.1326666666666654
上海,2042,ssp370,median,1.142666666666667
上海,2043,ssp370,median,1.332666666666665
上海,2044,ssp370,median,1.272666666666666
上海,2045,ssp370,median,1.4126666666666663
上海,2046,ssp370,median,1.0326666666666675
上海,2047,ssp370,median,1.182666666666666
上海,2048,ssp370,median,1.432666666666666
上海,2049,ssp370,median,1.4926666666666648
上海,2050,ssp370,median,1.3726666666666674
上海,2024,ssp370,p10,0.3683333333333323
上海,2025,ssp370,p10,-0.0716666666666689
上海,2026,ssp370,p10,0.3083333333333335
上海,2027,ssp370,p10,0.6583333333333314
上海,2028,ssp370,p10,0.2183333333333337
上海,2029,ssp370,p10,0.3483333333333327
上海,2030,ssp370,p10,0.2083333333333321
上海,2031,ssp370,p10,0.5983333333333327
上海,2032,ssp370,p10,0.8883333333333319
上海,2033,ssp370,p10,0.6583333333333314
上海,2034,ssp370,p10,0.6283333333333339
上海,2035,ssp370,p10,0.548333333333332
上海,2036,ssp370,p10,0.4983333333333313
上海,2037,ssp370,p10,0.4683333333333337
上海,2038,ssp370,p10,0.3883333333333318
上海,2039,ssp370,p10,0.8583333333333307
上海,2040,ssp370,p10,0.8783333333333339
上海,2041,ssp370,p10,0.8983333333333334
上海,2042,ssp370,p10,0.8483333333333327
上海,2043,ssp370,p10,1.2783333333333324
上海,2044,ssp370,p10,1.0683333333333316
上海,2045,ssp370,p10,0.928333333333331
上海,2046,ssp370,p10,0.9883333333333332
上海,2047,ssp370,p10,1.0183333333333309
上海,2048,ssp370,p10,1.1083333333333307
上海,2049,ssp370,p10,1.2683333333333309
上海,2050,ssp370,p10,0.6983333333333341
上海,2024,ssp370,p90,0.8030000000000008
上海,2025,ssp370,p90,0.8530000000000015
上海,2026,ssp370,p90,1.113000000000003
上海,2027,ssp370,p90,1.0130000000000017
上海,2028,ssp370,p90,1.4230000000000018
上海,2029,ssp370,p90,0.8430000000000035
上海,2030,ssp370,p90,0.7930000000000028
上海,2031,ssp370,p90,1.3130000000000024
上海,2032,ssp370,p90,0.9430000000000014
上海,2033,ssp370,p90,1.703000000000003
上海,2034,ssp370,p90,0.993000000000002
上海,2035,ssp370,p90,1.2230000000000023
上海,2036,ssp370,p90,1.1830000000000034
上海,2037,ssp370,p90,1.3030000000000008
上海,2038,ssp370,p90,1.5130000000000017
上海,2039,ssp370,p90,1.4130000000000038
上海,2040,ssp370,p90,1.4030000000000022
上海,2041,ssp370,p90,1.9330000000000036
上海,2042,ssp370,p90,1.333000000000002
上海,2043,ssp370,p90,1.733000000000004
上海,2044,ssp370,p90,1.583000000000002
上海,2045,ssp370,p90,1.8130000000000024
上海,2046,ssp370,p90,2.4330000000000034
上海,2047,ssp370,p90,2.0930000000000035
上海,2048,ssp370,p90,1.953000000000003
上海,2049,ssp370,p90,2.113000000000003
上海,2050,ssp370,p90,2.323000000000004
上海,2024,ssp585,median,1.0616666666666674
上海,2025,ssp585,median,0.9716666666666676
上海,2026,ssp585,median,0.6716666666666669
上海,2027,ssp585,median,0.9916666666666673
上海,2028,ssp585,median,0.8816666666666677
上海,2029,ssp585,median,1.0116666666666667
上海,2030,ssp585,median,1.291666666666668
上海,2031,ssp585,median,1.081666666666667
上海,2032,ssp585,median,1.1916666666666664
上海,2033,ssp585,median,1.3116666666666674
上海,2034,ssp585,median,1.3116666666666674
上海,2035,ssp585,median,1.2216666666666676
上海,2036,ssp585,median,1.2516666666666687
上海,2037,ssp585,median,1.5216666666666685
上海,2038,ssp585,median,1.5316666666666665
上海,2039,ssp585,median,1.701666666666668
上海,2040,ssp585,median,1.2716666666666685
上海,2041,ssp585,median,1.5216666666666685
上海,2042,ssp585,median,1.4916666666666671
上海,2043,ssp585,median,1.711666666666666
上海,2044,ssp585,median,1.7816666666666665
上海,2045,ssp585,median,1.6816666666666684
上海,2046,ssp585,median,1.9216666666666669
上海,2047,ssp585,median,1.7516666666666687
上海,2048,ssp585,median,1.821666666666669
上海,2049,ssp585,median,2.091666666666669
上海,2050,ssp585,median,2.461666666666666
上海,2024,ssp585,p10,0.8460000000000001
上海,2025,ssp585,p10,0.8460000000000001
上海,2026,ssp585,p10,0.5360000000000014
上海,2027,ssp585,p10,1.1159999999999997
上海,2028,ssp585,p10,0.7660000000000018
上海,2029,ssp585,p10,0.8560000000000016
上海,2030,ssp585,p10,0.4060000000000023
上海,2031,ssp585,p10,0.9460000000000016
上海,2032,ssp585,p10,1.1660000000000004
上海,2033,ssp585,p10,0.7560000000000002
上海,2034,ssp585,p10,1.436
上海,2035,ssp585,p10,1.1260000000000012
上海,2036,ssp585,p10,0.8659999999999997
上海,2037,ssp585,p10,1.3760000000000012
上海,2038,ssp585,p10,1.466000000000001
上海,2039,ssp585,p10,1.2360000000000009
上海,2040,ssp585,p10,1.225999999999999
上海,2041,ssp585,p10,1.336000000000002
上海,2042,ssp585,p10,1.2059999999999995
上海,2043,ssp585,p10,1.5259999999999998
上海,2044,ssp585,p10,1.6159999999999997
上海,2045,ssp585,p10,1.676000000000002
上海,2046,ssp585,p10,1.4160000000000004
上海,2047,ssp585,p10,1.4460000000000015
上海,2048,ssp585,p10,1.5760000000000003
上海,2049,ssp585,p10,1.586000000000002
上海,2050,ssp585,p10,1.6960000000000015
上海,2024,ssp585,p90,1.110000000000003
上海,2025,ssp585,p90,1.0
上海,2026,ssp585,p90,1.2900000000000027
上海,2027,ssp585,p90,1.0400000000000027
上海,2028,ssp585,p90,1.120000000000001
上海,2029,ssp585,p90,1.370000000000001
上海,2030,ssp585,p90,1.3000000000000007
上海,2031,ssp585,p90,1.490000000000002
上海,2032,ssp585,p90,1.490000000000002
上海,2033,ssp585,p90,1.620000000000001
上海,2034,ssp585,p90,1.4800000000000004
上海,2035,ssp585,p90,1.6900000000000013
上海,2036,ssp585,p90,1.5700000000000005
上海,2037,ssp585,p90,2.0700000000000003
上海,2038,ssp585,p90,2.1300000000000026
上海,2039,ssp585,p90,1.93
上海,2040,ssp585,p90,2.09
上海,2041,ssp585,p90,2.120000000000001
上海,2042,ssp585,p90,2.3800000000000026
上海,2043,ssp585,p90,2.7300000000000004
上海,2044,ssp585,p90,2.360000000000003
上海,2045,ssp585,p90,2.400000000000002
上海,2046,ssp585,p90,2.7600000000000016
上海,2047,ssp585,p90,2.68
上海,2048,ssp585,p90,2.4400000000000013
上海,2049,ssp585,p90,2.460000000000001
上海,2050,ssp585,p90,2.8200000000000003
云南,2024,ssp119,median,0.5306666666666686
云南,2025,ssp119,median,0.5706666666666678
云南,2026,ssp119,median,0.5406666666666666
云南,2027,ssp119,median,0.5906666666666673
云南,2028,ssp119,median,0.6606666666666676
云南,2029,ssp119,median,0.7106666666666683
云南,2030,ssp119,median,0.7006666666666668
云南,2031,ssp119,median,0.6606666666666676
云南,2032,ssp119,median,0.7206666666666663
云南,2033,ssp119,median,0.770666666666667
云南,2034,ssp119,median,0.7306666666666679
云南,2035,ssp119,median,0.7006666666666668
云南,2036,ssp119,median,0.7806666666666686
云南,2037,ssp119,median,0.8006666666666682
云南,2038,ssp119,median,0.8606666666666669
云南,2039,ssp119,median,0.8606666666666669
云南,2040,ssp119,median,0.8406666666666673
云南,2041,ssp119,median,0.8606666666666669
云南,2042,ssp119,median,0.8706666666666685
云南,2043,ssp119,median,0.8806666666666665
云南,2044,ssp119,median,0.8806666666666665
云南,2045,ssp119,median,0.8806666666666665
云南,2046,ssp119,median,0.9406666666666652
云南,2047,ssp119,median,0.9606666666666684
云南,2048,ssp119,median,0.9106666666666676
云南,2049,ssp119,median,0.9506666666666668
云南,2050,ssp119,median,0.9706666666666663
云南,2024,ssp119,p10,0.4589999999999996
云南,2025,ssp119,p10,0.3590000000000017
云南,2026,ssp119,p10,0.439
云南,2027,ssp119,p10,0.5489999999999995
云南,2028,ssp119,p10,0.6189999999999998
云南,2029,ssp119,p10,0.6090000000000018
云南,2030,ssp119,p10,0.5289999999999999
云南,2031,ssp119,p10,0.6189999999999998
云南,2032,ssp119,p10,0.6690000000000005
云南,2033,ssp119,p10,0.7289999999999992
云南,2034,ssp119,p10,0.5990000000000002
云南,2035,ssp119,p10,0.6890000000000001
云南,2036,ssp119,p10,0.7190000000000012
云南,2037,ssp119,p10,0.7890000000000015
云南,2038,ssp119,p10,0.7789999999999999
云南,2039,ssp119,p10,0.7390000000000008
云南,2040,ssp119,p10,0.7390000000000008
云南,2041,ssp119,p10,0.8590000000000018
云南,2042,ssp119,p10,0.8590000000000018
云南,2043,ssp119,p10,0.8689999999999998
云南,2044,ssp119,p10,0.809000000000001
云南,2045,ssp119,p10,0.8689999999999998
云南,2046,ssp119,p10,0.8590000000000018
云南,2047,ssp119,p10,0.8290000000000006
云南,2048,ssp119,p10,0.8590000000000018
云南,2049,ssp119,p10,0.9090000000000024
云南,2050,ssp119,p10,0.9690000000000012
云南,2024,ssp119,p90,0.6290000000000013
云南,2025,ssp119,p90,0.7289999999999992
云南,2026,ssp119,p90,0.7289999999999992
云南,2027,ssp119,p90,0.7590000000000003
云南,2028,ssp119,p90,0.7590000000000003
云南,2029,ssp119,p90,0.8490000000000002
云南,2030,ssp119,p90,0.7789999999999999
云南,2031,ssp119,p90,0.8590000000000018
云南,2032,ssp119,p90,0.809000000000001
云南,2033,ssp119,p90,0.9789999999999992
云南,2034,ssp119,p90,0.8689999999999998
云南,2035,ssp119,p90,1.0889999999999986
云南,2036,ssp119,p90,1.0090000000000003
云南,2037,ssp119,p90,1.0390000000000017
云南,2038,ssp119,p90,1.0790000000000006
云南,2039,ssp119,p90,1.0889999999999986
云南,2040,ssp119,p90,1.1090000000000018
云南,2041,ssp119,p90,1.1290000000000011
云南,2042,ssp119,p90,1.059000000000001
云南,2043,ssp119,p90,1.149000000000001
云南,2044,ssp119,p90,1.019000000000002
云南,2045,ssp119,p90,1.1389999999999991
云南,2046,ssp119,p90,1.189
云南,2047,ssp119,p90,1.0990000000000002
云南,2048,ssp119,p90,1.0790000000000006
云南,2049,ssp119,p90,1.149000000000001
云南,2050,ssp119,p90,1.1189999999999998
云南,2024,ssp126,median,0.6823333333333323
云南,2025,ssp126,median,0.6623333333333328
云南,2026,ssp126,median,0.602333333333334
云南,2027,ssp126,median,0.6523333333333348
云南,2028,ssp126,median,0.7523333333333326
云南,2029,ssp126,median,0.8723333333333336
云南,2030,ssp126,median,0.8623333333333356
云南,2031,ssp126,median,0.8323333333333345
云南,2032,ssp126,median,0.972333333333335
云南,2033,ssp126,median,0.9223333333333344
云南,2034,ssp126,median,0.8623333333333356
云南,2035,ssp126,median,0.8823333333333352
云南,2036,ssp126,median,1.0223333333333358
云南,2037,ssp126,median,1.072333333333333
云南,2038,ssp126,median,0.972333333333335
云南,2039,ssp126,median,1.102333333333334
云南,2040,ssp126,median,1.0323333333333338
云南,2041,ssp126,median,1.0923333333333325
云南,2042,ssp126,median,1.192333333333334
云南,2043,ssp126,median,1.2023333333333357
云南,2044,ssp126,median,1.1523333333333348
云南,2045,ssp126,median,1.1323333333333352
云南,2046,ssp126,median,1.2623333333333342
云南,2047,ssp126,median,1.2523333333333326
云南,2048,ssp126,median,1.102333333333334
云南,2049,ssp126,median,1.2123333333333337
云南,2050,ssp126,median,1.2423333333333346
云南,2024,ssp126,p10,0.6986666666666643
云南,2025,ssp126,p10,0.6786666666666648
云南,2026,ssp126,p10,0.6086666666666645
云南,2027,ssp126,p10,0.5586666666666673
云南,2028,ssp126,p10,0.7886666666666642
云南,2029,ssp126,p10,0.868666666666666
云南,2030,ssp126,p10,0.7086666666666659
云南,2031,ssp126,p10,0.6386666666666656
云南,2032,ssp126,p10,0.8286666666666669
云南,2033,ssp126,p10,0.8886666666666656
云南,2034,ssp126,p10,0.738666666666667
云南,2035,ssp126,p10,0.9286666666666648
云南,2036,ssp126,p10,0.7886666666666642
云南,2037,ssp126,p10,0.8386666666666649
云南,2038,ssp126,p10,0.7286666666666655
云南,2039,ssp126,p10,0.9086666666666652
云南,2040,ssp126,p10,0.8586666666666645
云南,2041,ssp126,p10,1.0186666666666646
云南,2042,ssp126,p10,1.1386666666666656
云南,2043,ssp126,p10,1.0086666666666666
云南,2044,ssp126,p10,0.9086666666666652
云南,2045,ssp126,p10,0.998666666666665
云南,2046,ssp126,p10,1.0286666666666662
云南,2047,ssp126,p10,1.1786666666666648
云南,2048,ssp126,p10,1.088666666666665
云南,2049,ssp126,p10,1.1386666666666656
云南,2050,ssp126,p10,1.128666666666664
云南,2024,ssp126,p90,0.7346666666666657
云南,2025,ssp126,p90,0.7646666666666668
云南,2026,ssp126,p90,0.7646666666666668
云南,2027,ssp126,p90,0.6046666666666667
云南,2028,ssp126,p90,0.964666666666666
云南,2029,ssp126,p90,0.8346666666666671
云南,2030,ssp126,p90,0.8646666666666682
云南,2031,ssp126,p90,0.9846666666666656
云南,2032,ssp126,p90,0.9446666666666664
云南,2033,ssp126,p90,1.1346666666666678
云南,2034,ssp126,p90,1.174666666666667
云南,2035,ssp126,p90,1.2646666666666668
云南,2036,ssp126,p90,1.2346666666666657
云南,2037,ssp126,p90,1.354666666666667
云南,2038,ssp126,p90,1.1946666666666663
云南,2039,ssp126,p90,1.3946666666666658
云南,2040,ssp126,p90,1.5146666666666668
云南,2041,ssp126,p90,1.3346666666666671
云南,2042,ssp126,p90,1.2846666666666664
云南,2043,ssp126,p90,1.294666666666668
云南,2044,ssp126,p90,1.294666666666668
云南,2045,ssp126,p90,1.2746666666666684
云南,2046,ssp126,p90,1.4346666666666683
云南,2047,ssp126,p90,1.294666666666668
云南,2048,ssp126,p90,1.2646666666666668
云南,2049,ssp126,p90,1.3646666666666682
云南,2050,ssp126,p90,1.4746666666666677
云南,2024,ssp245,median,0.544666666666668
云南,2025,ssp245,median,0.5646666666666675
云南,2026,ssp245,median,0.6346666666666678
云南,2027,ssp245,median,0.5746666666666691
云南,2028,ssp245,median,0.6446666666666694
云南,2029,ssp245,median,0.954666666666668
云南,2030,ssp245,median,0.8146666666666675
云南,2031,ssp245,median,0.7346666666666692
云南,2032,ssp245,median,0.78466666666667
云南,2033,ssp245,median,0.8646666666666682
云南,2034,ssp245,median,0.8746666666666698
云南,2035,ssp245,median,0.8246666666666691
云南,2036,ssp245,median,0.8546666666666667
云南,2037,ssp245,median,0.954666666666668
云南,2038,ssp245,median,1.174666666666667
云南,2039,ssp245,median,1.03466666666667
云南,2040,ssp245,median,0.9346666666666684
云南,2041,ssp245,median,1.044666666666668
云南,2042,ssp245,median,1.1346666666666678
云南,2043,ssp245,median,1.0146666666666668
云南,2044,ssp245,median,1.0846666666666671
云南,2045,ssp245,median,1.094666666666669
云南,2046,ssp245,median,1.2546666666666688
云南,2047,ssp245,median,1.2746666666666684
云南,2048,ssp245,median,1.3746666666666698
云南,2049,ssp245,median,1.3646666666666682
云南,2050,ssp245,median,1.454666666666668
云南,2024,ssp245,p10,0.4316666666666666
云南,2025,ssp245,p10,0.4216666666666651
云南,2026,ssp245,p10,0.5416666666666661
云南,2027,ssp245,p10,0.6016666666666648
云南,2028,ssp245,p10,0.6216666666666644
云南,2029,ssp245,p10,0.6816666666666666
云南,2030,ssp245,p10,0.6316666666666659
云南,2031,ssp245,p10,0.7616666666666649
云南,2032,ssp245,p10,0.7616666666666649
云南,2033,ssp245,p10,0.6316666666666659
云南,2034,ssp245,p10,0.7416666666666654
云南,2035,ssp245,p10,0.7016666666666662
云南,2036,ssp245,p10,0.7816666666666645
云南,2037,ssp245,p10,0.9216666666666652
云南,2038,ssp245,p10,1.0716666666666672
云南,2039,ssp245,p10,0.8416666666666668
云南,2040,ssp245,p10,0.9216666666666652
云南,2041,ssp245,p10,1.1116666666666664
云南,2042,ssp245,p10,1.051666666666664
云南,2043,ssp245,p10,0.9516666666666662
云南,2044,ssp245,p10,0.9016666666666656
云南,2045,ssp245,p10,1.1216666666666644
云南,2046,ssp245,p10,1.001666666666667
云南,2047,ssp245,p10,1.041666666666666
云南,2048,ssp245,p10,1.141666666666664
云南,2049,ssp245,p10,1.1216666666666644
云南,2050,ssp245,p10,1.3316666666666652
云南,2024,ssp245,p90,0.7296666666666667
云南,2025,ssp245,p90,0.7296666666666667
云南,2026,ssp245,p90,0.8496666666666677
